mean,std,rms,peak_to_peak,iqr,skewness,kurtosis,source,label
-0.004414624092071463,0.3391921661832107,0.3383719224136849,1.756392074524941,0.4323735328545196,-0.06419386816878711,0.0821491267423462,1_Goede_weg_tunnel_uni_1,1
0.02230702104698521,0.5693582572802893,0.5683709916907904,3.1748522395059293,0.610403992932326,0.19021090426542364,0.704707094400038,1_Goede_weg_tunnel_uni_1,1
-0.0363712816853502,0.8353435037376034,0.8340459492868887,4.063786772643425,1.1302121641941083,0.03970243130564191,-0.3900134410679472,1_Goede_weg_tunnel_uni_1,1
-0.06374661472522535,0.940695311005222,0.9405034612883684,4.834183878370532,1.3774848832382394,0.15803933359511932,-0.3087053767979304,1_Goede_weg_tunnel_uni_1,1
0.048668163598085776,1.0052385149244414,1.0039026544820313,5.046874342459854,1.3223201079003104,0.0573053380451122,-0.16964497983260918,1_Goede_weg_tunnel_uni_1,1
0.00902348963525987,0.9426667752188945,0.9403504502159179,4.970216868312175,1.2598682151141831,0.025827450162656418,-0.13616666062169935,1_Goede_weg_tunnel_uni_1,1
0.002644119566791128,0.8803039984157618,0.8781044615231874,4.850008441123457,1.172845351590036,-0.07941165127671829,-0.021977187352812955,1_Goede_weg_tunnel_uni_1,1
0.051225430299785414,0.897215084018286,0.8964340339168234,4.850008441123457,1.1664698517449203,0.039588424057461304,-0.03993930082258457,1_Goede_weg_tunnel_uni_1,1
-0.016371582744675275,0.7432430948250228,0.7415633993372505,3.957058508851333,0.8496880998653005,0.38385534001087046,0.2596360351968192,1_Goede_weg_tunnel_uni_1,1
-0.011720026613642225,0.5799137084863983,0.57858082302114,2.9359807545375647,0.8065754512280738,0.4135164172424794,-0.03328801858736341,1_Goede_weg_tunnel_uni_2,1
-0.008116400895293086,0.5107866962148913,0.5095727717887467,2.7244749090286513,0.6399849240292115,0.4356319216506893,0.17140815279280863,1_Goede_weg_tunnel_uni_2,1
0.022749115735306625,0.5896433803092417,0.588607204873959,3.4642615551226497,0.6190184144820297,-0.17223882089277456,1.2888103290799844,1_Goede_weg_tunnel_uni_2,1
0.019370298710224634,0.6259888036747224,0.6247222429901172,3.446501090684809,0.769258002428522,-0.28359293991415163,0.4693695709546062,1_Goede_weg_tunnel_uni_2,1
-0.005837771805486915,0.5776787395443895,0.5762623031837495,2.436150141005016,0.8009339798291453,0.161008711282282,-0.6973283873019551,1_Goede_weg_tunnel_uni_2,1
-0.04794103785560859,0.6383288693345373,0.6385332957719997,2.9397741564647415,0.8293851425822691,-0.04990211448170501,-0.5139625527010261,1_Goede_weg_tunnel_uni_2,1
0.0025307682752957208,0.6818158416344309,0.680113874643219,3.016812090748216,0.9770184034392662,-0.11512696641224195,-0.6551578488088334,1_Goede_weg_tunnel_uni_2,1
0.03817108947313776,0.6883437137618962,0.6876808962052878,3.2840033872064582,1.0372480742192716,-0.27371356124152263,-0.4321934121091262,1_Goede_weg_tunnel_uni_2,1
-0.01566561912942017,0.6172802099821995,0.6159343268321698,3.3239512463544116,0.7793223748851693,-0.21346583284067808,0.16226336369203276,1_Goede_weg_tunnel_uni_2,1
